YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
2018,8,6,29.28,24.98,27.13,30.15,0.48,29.51,29.02,19.78,77.62,1.1
2018,8,7,28.94,24.7,26.82,30.15,0.38,29.23,28.84,19.47,77.81,0.06
2018,8,8,28.87,24.06,26.47,30.12,1.02,29.43,28.41,18.74,75.19,0.3
2018,8,9,28.75,25.56,27.15,30.07,1.66,29.41,27.76,20.51,82.88,120.97
2018,8,10,28.96,26.15,27.55,29.74,0.99,29.44,28.45,21.24,84.69,17.6
2018,8,11,29.21,26.33,27.77,29.81,0.64,29.54,28.9,21.55,84.38,13.75
2018,8,12,29.34,26.47,27.9,29.73,0.56,29.62,29.06,21.79,84.44,21.73
2018,8,13,29.22,26.57,27.89,29.59,0.88,29.62,28.75,21.85,85.56,50.39
2018,8,14,28.99,26.45,27.73,29.68,0.31,29.17,28.86,21.67,86.06,75.53
2018,8,15,29.48,26.23,27.85,29.67,0.28,29.56,29.28,21.36,82.62,4.27
2018,8,16,29.29,26.11,27.7,29.62,0.38,29.44,29.05,21.24,82.94,7.2
2018,8,17,28.99,26.2,27.59,29.55,0.66,29.23,28.57,21.36,84.81,17.96
2018,8,18,28.12,25.98,27.05,29.4,0.52,28.41,27.9,21.06,88.12,19.52
2018,8,19,27.98,25.47,26.73,29.25,0.62,28.33,27.71,20.39,86.12,62.04
2018,8,20,28.53,25.14,26.83,29.31,0.94,28.9,27.97,20.02,81.81,54.96
2018,8,21,28.76,25.72,27.24,29.38,1.62,29.41,27.79,20.75,83.5,11.75
2018,8,22,29.16,26.38,27.77,29.19,0.12,29.23,29.09,21.61,84.88,12.82
2018,8,23,29.12,26.44,27.78,29.06,0.27,29.27,29.01,21.67,85.38,16.06
2018,8,24,28.86,26.21,27.53,29.02,0.89,29.13,28.25,21.36,85.5,6.67
2018,8,25,28.48,25.91,27.19,29,0.98,28.83,27.86,21,85.94,63.32
2018,8,26,28.08,25.13,26.61,29.37,0.7,28.46,27.76,20.02,83.94,56.98
2018,8,27,28.54,25.01,26.78,29.53,0.79,28.98,28.18,19.78,81.19,40.8
2018,8,28,28.19,25.44,26.82,29.12,0.66,28.54,27.88,20.26,85,46.83
2018,8,29,27.86,25.48,26.67,29.15,0.35,28.01,27.66,20.32,86.81,18.68
2018,8,30,28.33,24.73,26.53,29.04,0.63,28.55,27.92,19.41,80.75,8.14
2018,8,31,28.23,24.72,26.48,29.05,0.44,28.44,28,19.35,81.25,1.04
2018,9,1,28.14,24.64,26.39,29.12,0.31,28.34,28.03,19.29,81.25,1.79
2018,9,2,28.48,24.35,26.41,29.33,0.63,28.66,28.03,18.98,78.31,0.58
2018,9,3,28.49,24.62,26.55,29.48,0.46,28.76,28.3,19.35,79.5,0.82
2018,9,4,28.69,25.64,27.16,29.39,0.59,29,28.41,20.57,83.5,0.76
2018,9,5,28.75,25.44,27.1,29.34,0.38,28.94,28.56,20.32,82.25,1.59
2018,9,6,28.51,24.14,26.33,29.66,1.31,29.19,27.88,18.8,77.25,2.06
2018,9,7,29.05,25.12,27.08,29.87,0.31,29.15,28.84,19.96,79.31,0.94
2018,9,8,27.95,24.59,26.27,29.78,1.09,28.71,27.62,19.29,81.88,59.35
2018,9,9,27.87,24.79,26.33,29.62,0.31,28.02,27.71,19.47,83.25,25.27
2018,9,10,27.78,25.3,26.55,29.12,0.59,28.08,27.49,20.14,86.31,13.32
2018,9,11,28.43,25.55,26.99,29.05,0.99,28.8,27.81,20.45,84.31,9.3
2018,9,12,28.59,25.73,27.16,29.34,0.39,28.85,28.46,20.63,84.44,1.91
2018,9,13,29.08,25.65,27.37,29.39,0.48,29.3,28.83,20.57,81.62,0.75
2018,9,14,29.01,25.92,27.47,28.93,0.34,29.2,28.85,21,83.31,11.92
2018,9,15,29.15,25.05,27.1,28.28,1.27,29.68,28.41,20.14,78.5,102.63
2018,9,16,28.65,25.65,27.15,28.08,0.47,28.94,28.48,20.63,83.81,10.77
2018,9,17,28.4,26.1,27.25,28.25,0.17,28.47,28.3,21.06,87.31,9.93
2018,9,18,28.48,24.84,26.66,28.34,0.64,28.78,28.14,19.47,80.62,0.24
2018,9,19,28.41,24.58,26.5,28.33,0.41,28.67,28.26,19.23,79.75,0.48
2018,9,20,28.05,25.5,26.78,28.4,0.31,28.23,27.92,20.32,85.94,2.88
2018,9,21,28.2,25.52,26.86,28.58,0.41,28.43,28.02,20.32,85.31,0.81
2018,9,22,28.1,25.03,26.57,28.63,0.49,28.4,27.9,19.71,83.38,0.07
2018,9,23,28.24,25.01,26.62,28.66,0.55,28.47,27.92,19.71,82.56,0.41
2018,9,24,28.37,25.26,26.81,28.94,0.83,28.96,28.13,20.08,83.19,1.74
2018,9,25,28.85,25.37,27.12,28.98,0.48,29.06,28.58,20.26,81.44,1.43
2018,9,26,28.45,25.07,26.76,28.82,0.62,28.67,28.04,19.9,81.81,0.47
2018,9,27,28.48,24.89,26.69,28.78,0.52,28.71,28.19,19.71,80.88,0.41
2018,9,28,28.53,24.75,26.64,28.75,0.4,28.69,28.3,19.53,79.94,0.63
2018,9,29,28.3,24.51,26.4,28.81,0.4,28.48,28.08,19.23,79.88,0.5
2018,9,30,28.32,24.42,26.37,28.8,0.46,28.6,28.14,19.1,79.44,3.51
2018,10,1,28.08,23.88,25.98,28.69,0.59,28.33,27.74,18.43,77.94,11.57
2018,10,2,27.86,22.98,25.41,28.67,0.62,28.15,27.53,17.4,74.69,0.32
2018,10,3,27.54,22.33,24.94,28.55,0.46,27.75,27.29,16.78,73.25,0.09
2018,10,4,27.23,22.76,25,28.42,0.63,27.55,26.93,17.27,76.56,0.85
2018,10,5,27.56,22.17,24.87,28.37,1.01,27.86,26.85,16.6,72.5,0.35
2018,10,6,27.69,20.4,24.05,28.4,1.03,28.27,27.24,14.89,64.5,0.01
2018,10,7,27.73,23.8,25.76,28.4,0.52,28.09,27.58,18.31,79.19,0.73
2018,10,8,27.46,24.4,25.93,28.49,0.61,27.79,27.19,18.98,83.31,0.76
2018,10,9,27.3,24.26,25.78,28.48,0.48,27.52,27.05,18.86,83.44,0.66
2018,10,10,27.48,24.39,25.93,28.49,0.73,27.91,27.18,18.98,83.19,1.54
2018,10,11,27.92,24.38,26.15,28.52,0.84,28.37,27.53,18.92,81,0.29
2018,10,12,28.04,25.08,26.56,28.47,0.37,28.23,27.86,19.78,83.94,3.39
2018,10,13,28.09,24.9,26.5,28.48,0.54,28.33,27.79,19.53,82.75,8.73
2018,10,14,28.17,25.15,26.65,28.51,0.74,28.64,27.9,19.84,83.62,1.57
2018,10,15,27.93,24.62,26.28,28.58,0.91,28.51,27.6,19.23,82.19,0.5
2018,10,16,27.68,24.53,26.11,28.71,0.48,28.01,27.54,19.17,82.88,0.26
2018,10,17,27.29,24.24,25.76,28.81,0.77,27.65,26.87,18.86,83.38,0.54
2018,10,18,27.37,24.62,26,28.77,1.18,27.98,26.8,19.23,84.94,7.54
2018,10,19,27.81,24.41,26.11,28.63,0.35,27.97,27.62,18.98,81.62,12.35
2018,10,20,27.48,23.43,25.46,28.53,0.58,27.68,27.1,17.82,78.44,0.32
2018,10,21,26.99,22.4,24.69,28.53,0.41,27.15,26.73,16.78,75.94,0
2018,10,22,27.09,22.33,24.71,28.58,0.7,27.42,26.72,16.72,75.19,0
2018,10,23,27.32,22.8,25.06,28.61,0.33,27.47,27.14,17.21,76.31,0.01
2018,10,24,27.27,23.75,25.51,28.55,0.87,27.64,26.77,18.19,81,0.74
2018,10,25,27.31,23.37,25.34,28.48,0.33,27.48,27.14,17.76,79,0.01
2018,10,26,27.15,23.39,25.27,28.46,0.48,27.39,26.91,17.82,79.81,0.02
2018,10,27,27.12,23.08,25.1,28.3,1.01,27.43,26.42,17.52,78.5,6.2
2018,10,28,25.56,20.16,22.87,28.03,0.9,26.16,25.26,14.65,72,0.13
2018,10,29,25.67,21.29,23.48,27.86,1.17,26.36,25.19,15.75,76.69,3.2
2018,10,30,27.08,24.6,25.83,27.69,1.05,27.41,26.37,19.29,86.25,11.46
2018,10,31,27.5,25.35,26.42,27.49,0.29,27.62,27.33,20.2,88,17.46
2018,11,1,27.48,24.69,26.08,27.38,0.4,27.67,27.27,19.35,84.62,5.91
2018,11,2,27.52,25.01,26.27,27.57,0.55,27.9,27.34,19.71,86.12,4.73
2018,11,3,28.01,24.34,26.17,27.82,0.3,28.18,27.87,18.86,80.44,0.09
2018,11,4,27.76,24.3,26.03,27.89,0.41,27.93,27.52,18.86,81.38,0.09
2018,11,5,27.31,24.28,25.8,27.88,0.41,27.56,27.15,18.8,83.44,0.11
2018,11,6,27.54,24.1,25.82,27.78,0.66,27.8,27.14,18.62,81.44,0.1
2018,11,7,27.34,24.33,25.83,27.53,0.48,27.61,27.12,18.86,83.56,0.36
2018,11,8,27.11,23.4,25.26,27.4,0.43,27.3,26.87,17.82,80.12,0.03
2018,11,9,27.21,23.36,25.29,27.37,0.61,27.46,26.84,17.76,79.44,0.05
2018,11,10,27.24,22.42,24.83,27.3,0.59,27.48,26.88,16.78,74.88,0.05
2018,11,11,27.21,22.73,24.97,27.3,0.45,27.39,26.94,17.09,76.44,0.05
2018,11,12,27.09,23.44,25.27,27.38,0.53,27.37,26.83,17.88,80.38,0.38
2018,11,13,26.88,23.12,25,27.39,0.27,27.05,26.78,17.58,79.81,0.15
2018,11,14,26.51,23.64,25.08,27.3,0.66,26.85,26.19,18.13,84.12,0.5
2018,11,15,26.89,23.75,25.32,27.38,0.74,27.3,26.56,18.19,82.88,0.44
2018,11,16,27.03,24.23,25.62,27.48,0.35,27.2,26.84,18.74,84.56,0.38
2018,11,17,26.79,24.27,25.53,27.48,0.32,26.94,26.62,18.8,86,0.38
2018,11,18,26.92,23.8,25.36,27.5,0.61,27.14,26.54,18.25,82.94,0.21
2018,11,19,27.47,23.17,25.32,27.57,1.13,27.97,26.83,17.58,77.44,0.17
2018,11,20,27.15,23.7,25.43,27.59,0.54,27.5,26.96,18.13,81.38,0.58
2018,11,21,27.48,24.1,25.79,27.74,0.64,27.78,27.14,18.62,81.75,4.96
2018,11,22,27.05,23.57,25.31,27.8,1.51,27.69,26.19,18.01,81.12,4.73
2018,11,23,26.31,23.48,24.9,27.65,0.73,26.63,25.9,17.88,84.31,16.88
2018,11,24,26.81,23.48,25.15,27.49,0.76,27.15,26.39,17.88,81.88,5.34
2018,11,25,26.65,22.4,24.52,27.52,0.43,26.97,26.54,16.72,77.44,0.9
2018,11,26,26.45,22.13,24.3,27.42,0.55,26.66,26.12,16.48,77.06,0.17
2018,11,27,26.52,22.46,24.49,27.3,0.59,26.72,26.13,16.78,78.31,0.24
2018,11,28,26.28,23.15,24.71,27.3,0.58,26.48,25.9,17.52,82.81,0.53
2018,11,29,26.3,23.14,24.72,27.23,0.33,26.46,26.12,17.46,82.69,1.72
2018,11,30,26.3,21.84,24.08,27.12,0.56,26.58,26.01,16.11,76.44,0.03
2018,12,1,26.4,22.45,24.43,27.13,0.2,26.5,26.3,16.78,78.88,0.05
2018,12,2,26.35,23.29,24.82,27.25,0.45,26.57,26.12,17.7,83.19,0.04
2018,12,3,27.15,24.08,25.61,27.33,0.86,27.53,26.68,18.55,83.25,0.05
2018,12,4,27.01,25.26,26.13,27.27,0.36,27.14,26.78,19.96,90,0.18
2018,12,5,27.19,25.1,26.15,27.38,0.41,27.44,27.03,19.78,88.19,0.91
2018,12,6,27.15,24.83,25.99,27.49,0.29,27.3,27.01,19.47,87.06,0.07
2018,12,7,27.08,23.98,25.53,27.38,0.4,27.25,26.85,18.43,83.12,0.56
2018,12,8,26.71,23.99,25.35,27.1,0.3,26.89,26.58,18.43,84.94,1.22
2018,12,9,26.57,23.96,25.26,26.75,0.27,26.68,26.41,18.43,85.5,3.14
2018,12,10,26.46,24.08,25.27,26.9,0.21,26.55,26.34,18.55,86.69,2.75
2018,12,11,26.43,24.02,25.23,27.01,0.54,26.71,26.17,18.49,86.56,0.87
2018,12,12,25.66,22.47,24.06,26.91,1.48,26.64,25.15,16.78,82.44,2.14
2018,12,13,25.7,21.78,23.74,26.88,0.56,26.05,25.48,16.05,78.88,1.22
2018,12,14,26,21.45,23.73,26.76,0.19,26.08,25.89,15.75,75.94,0.31
2018,12,15,26.01,21.11,23.56,26.72,0.48,26.28,25.8,15.38,74.25,0.57
2018,12,16,25.93,20.9,23.41,26.87,0.55,26.18,25.63,15.26,73.75,0.01
2018,12,17,25.5,21.31,23.4,26.87,1.04,25.89,24.85,15.62,77.62,6.61
2018,12,18,24.67,20.36,22.51,26.76,0.42,24.85,24.43,14.71,76.88,6.06
2018,12,19,24.61,19.91,22.26,26.75,1.02,25.3,24.27,14.34,75,0.03
2018,12,20,25.83,21.12,23.48,26.76,1.08,26.39,25.3,15.44,75.12,0.1
2018,12,21,26.18,22.67,24.43,26.73,0.53,26.55,26.01,17.09,81.06,1.37
2018,12,22,26.66,24.62,25.64,26.66,0.33,26.8,26.48,19.23,88.44,3.85
2018,12,23,26.57,24.03,25.3,26.73,0.51,26.84,26.33,18.55,85.88,2.27
2018,12,24,26.33,23.42,24.88,26.8,0.23,26.43,26.19,17.88,83.94,10.81
2018,12,25,26.72,24.67,25.69,27.02,0.7,26.99,26.3,19.35,88.44,4.54
2018,12,26,26.9,24.51,25.7,27.04,0.45,27.04,26.58,19.17,86.62,3.23
2018,12,27,25.93,23.35,24.64,26.8,1.09,26.53,25.44,17.82,85.62,8.2
2018,12,28,24.77,21.27,23.02,26.73,0.91,25.33,24.41,15.62,80.81,6.39
2018,12,29,23.63,18.94,21.29,26.73,0.8,24.2,23.4,13.43,74.88,4.34
2018,12,30,23.55,19.83,21.69,26.61,0.48,23.77,23.3,14.22,79.5,7.81
2018,12,31,24.51,21.17,22.84,26.51,1.38,25.18,23.8,15.44,81.62,12.92
2019,1,1,25.14,21.7,23.42,26.4,0.62,25.45,24.84,15.99,81.12,9.46
2019,1,2,25.6,21.8,23.7,26.37,0.63,26.02,25.4,16.05,79.5,1.87
2019,1,3,26.05,22.3,24.18,26.48,0.43,26.24,25.81,16.6,79.75,0.64
2019,1,4,26.22,22.58,24.4,26.48,0.8,26.63,25.83,16.85,80.25,0.15
2019,1,5,26.53,22.33,24.43,26.52,0.22,26.64,26.43,16.6,77.62,0.01
2019,1,6,26.32,22.01,24.16,26.54,0.43,26.54,26.11,16.3,77.12,0.11
2019,1,7,26.05,21.29,23.67,26.65,0.38,26.19,25.81,15.56,74.94,0.02
2019,1,8,25.87,22.15,24.01,26.84,0.41,26.04,25.63,16.48,79.94,0.17
2019,1,9,25.95,23.21,24.58,26.8,0.8,26.3,25.49,17.58,84.81,1.79
2019,1,10,26.34,22.72,24.53,26.72,0.38,26.51,26.13,17.03,80.38,0.22
2019,1,11,26.35,22.55,24.45,26.66,0.27,26.44,26.17,16.85,79.5,0.06
2019,1,12,26.33,21.33,23.83,26.73,0.66,26.65,26.01,15.69,73.94,0.01
2019,1,13,25.98,21.42,23.7,26.66,0.96,26.43,25.47,15.75,76,0.33
2019,1,14,25.72,22.37,24.04,26.58,0.77,26.01,25.26,16.72,81.62,1.04
2019,1,15,25.97,22.56,24.26,26.55,0.76,26.33,25.57,16.91,81.44,2.31
2019,1,16,26.04,22.26,24.15,26.63,0.3,26.23,25.91,16.6,79.56,0.23
2019,1,17,24.84,21.57,23.2,26.51,1.85,25.91,24.06,15.93,81.94,6.68
2019,1,18,24.06,20.21,22.14,26.32,0.35,24.23,23.88,14.59,79,4.38
2019,1,19,25.15,21.14,23.15,26.35,1.36,25.64,24.28,15.5,78.31,1.29
2019,1,20,25.2,21.23,23.22,26.4,0.51,25.51,25,15.56,78.56,0.16
2019,1,21,24.97,21.33,23.15,26.3,1.04,25.47,24.43,15.69,80.19,11.05
2019,1,22,24.42,20.43,22.42,26.23,0.34,24.56,24.23,14.83,78.31,1.63
2019,1,23,24.09,20.05,22.07,26.19,0.23,24.19,23.97,14.47,78.06,3.93
2019,1,24,24.13,19.62,21.87,26.13,0.76,24.48,23.73,14.1,75.88,1.59
2019,1,25,24.34,19.14,21.74,26.08,0.46,24.62,24.15,13.61,72.62,1.59
2019,1,26,24.05,18.83,21.44,26.01,0.83,24.55,23.72,13.37,72.56,0.72
2019,1,27,23.33,18.1,20.72,26.01,0.68,23.63,22.95,12.76,72.38,0.75
2019,1,28,23.92,18.19,21.06,26.07,0.87,24.29,23.42,12.82,70.25,0.08
2019,1,29,24.11,18.23,21.17,25.98,1,24.8,23.8,12.88,69.62,0.04
2019,1,30,25.04,19.57,22.3,25.84,0.31,25.17,24.86,13.98,71.56,0.21
2019,1,31,25.45,20.27,22.86,25.92,0.78,25.88,25.11,14.65,72.94,0.06
2019,2,1,24.84,20.35,22.59,26,1.89,25.85,23.96,14.71,76.19,1.4
2019,2,2,24.63,20.77,22.7,25.79,0.73,24.97,24.24,15.14,79,0.7
2019,2,3,25.41,21.71,23.56,25.88,0.68,25.65,24.97,15.99,79.88,0.07
2019,2,4,25.39,21.85,23.62,25.95,0.62,25.69,25.07,16.17,80.69,0.05
2019,2,5,24.87,20.61,22.74,25.83,0.62,25.22,24.6,15.01,77.19,0.05
2019,2,6,24.98,20.9,22.94,26.04,1.07,25.65,24.59,15.26,78.06,0.01
2019,2,7,25.9,20.41,23.16,26.17,0.49,26.2,25.71,14.83,71.69,0
2019,2,8,25.39,21.04,23.22,26.23,0.91,26.01,25.11,15.44,76.81,0.01
2019,2,9,25.32,21.4,23.36,26.28,0.37,25.44,25.07,15.75,78.81,0.04
2019,2,10,25.12,21.83,23.48,26.37,0.45,25.32,24.87,16.11,81.81,0.07
2019,2,11,25.18,22.28,23.73,26.42,0.55,25.44,24.9,16.54,83.88,0.1
2019,2,12,25.4,22.3,23.84,26.3,1.3,25.94,24.64,16.54,82.88,0.1
2019,2,13,25.78,22.18,23.98,26.22,0.38,25.91,25.55,16.42,80.44,0.04
2019,2,14,25.87,20.75,23.3,26.18,0.71,26.14,25.43,15.08,73.38,0.01
2019,2,15,25.9,20.04,22.97,26.1,0.35,26.05,25.69,14.4,69.94,0.01
2019,2,16,25.74,20.95,23.35,26.11,0.3,25.92,25.62,15.32,74.81,0.04
2019,2,17,25.61,21.85,23.73,26.15,0.2,25.69,25.49,16.17,79.62,0.65
2019,2,18,26.06,21.92,23.99,26.17,0.9,26.55,25.65,16.24,77.88,0.07
2019,2,19,26.01,22.03,24.02,26.22,0.64,26.33,25.69,16.3,78.62,0.02
2019,2,20,25.81,21.4,23.61,26.19,0.57,26.13,25.56,15.69,76.56,0
2019,2,21,26.19,20.05,23.12,26.18,0.93,26.55,25.63,14.47,68.94,0.02
2019,2,22,25.44,20.99,23.21,26.2,1.01,26.12,25.11,15.32,76.31,0.02
2019,2,23,25.37,20.82,23.1,26.16,1.26,25.83,24.58,15.2,75.94,0.14
2019,2,24,25.28,20.08,22.68,26.25,0.39,25.52,25.13,14.53,72.81,0
2019,2,25,25.06,20.62,22.84,26.47,0.62,25.41,24.8,15.01,76.31,0.13
2019,2,26,25.53,22.23,23.88,26.47,0.86,25.89,25.02,16.6,81.88,0.56
2019,2,27,25.69,22.01,23.85,26.5,0.57,26,25.43,16.36,80.06,0.05
2019,2,28,25.5,22.63,24.06,26.51,0.34,25.61,25.27,17.03,84.06,0.01
2019,3,1,25.21,21.73,23.47,26.55,0.62,25.54,24.93,16.05,81,0.01
2019,3,2,25.27,21.21,23.24,26.42,0.55,25.51,24.95,15.62,78.12,0
2019,3,3,25.4,21.4,23.4,26.3,0.29,25.54,25.25,15.81,78.44,0
2019,3,4,25.19,21.3,23.24,26.29,0.81,25.62,24.81,15.69,78.94,0.31
2019,3,5,25.9,22.24,24.07,26.36,0.41,26.09,25.69,16.6,80.12,0.55
2019,3,6,25.73,22.32,24.03,26.45,0.73,25.91,25.18,16.66,81.31,0
2019,3,7,25.04,22.43,23.73,26.29,0.23,25.18,24.94,16.78,85.31,0.64
2019,3,8,25.16,22.37,23.76,26.15,0.55,25.56,25.01,16.72,84.44,1.78
2019,3,9,26.24,23.09,24.67,26.26,1.09,26.7,25.61,17.52,82.75,0.36
2019,3,10,25.9,23.26,24.58,26.44,0.66,26.03,25.37,17.7,85.25,0.51
2019,3,11,24.92,22.52,23.72,26.41,0.61,25.2,24.59,16.91,86.44,0.7
2019,3,12,24.89,21.64,23.26,26.22,0.68,25.1,24.42,15.99,82.06,2.97
2019,3,13,24.88,21.23,23.05,25.98,0.4,25.08,24.68,15.56,80.06,1.11
2019,3,14,25.07,21.28,23.17,25.97,0.89,25.58,24.69,15.62,79.44,0.46
2019,3,15,25.32,22.07,23.69,26.05,0.66,25.51,24.85,16.42,82.06,1.46
2019,3,16,24.84,21.32,23.08,26.11,0.48,25.07,24.58,15.62,80.69,0.82
2019,3,17,25.29,22.3,23.79,25.99,0.75,25.63,24.87,16.6,83.38,1.07
2019,3,18,25.8,22.83,24.32,25.87,0.41,25.98,25.57,17.21,83.56,0.13
2019,3,19,25.94,23.15,24.55,25.99,0.32,26.12,25.8,17.58,84.44,0.01
2019,3,20,26.15,23.34,24.74,26.23,0.8,26.51,25.71,17.76,84.5,0.02
2019,3,21,26.38,23.08,24.73,26.49,0.65,26.68,26.03,17.52,82.06,0
2019,3,22,26.06,22.8,24.44,26.47,0.73,26.46,25.73,17.21,82.19,0
2019,3,23,25.38,22.25,23.81,26.35,0.52,25.66,25.15,16.6,82.75,0.93
2019,3,24,25.24,21.98,23.61,26.29,1.26,25.88,24.62,16.36,82.12,2.78
2019,3,25,26.39,22.33,24.36,26.42,1.38,27.02,25.64,16.66,78.38,0.03
2019,3,26,26.01,23.04,24.52,26.51,1.09,26.37,25.27,17.4,83.62,0.29
2019,3,27,25.78,23.13,24.46,26.51,1.34,26.29,24.94,17.52,85.25,1.49
2019,3,28,26.49,22.48,24.48,26.68,0.54,26.79,26.25,16.91,78.62,0.01
2019,3,29,26.33,22.8,24.56,26.9,0.69,26.67,25.98,17.21,80.94,0
2019,3,30,26.72,22.55,24.63,27.12,0.34,26.94,26.6,16.97,77.81,0.14
2019,3,31,26.43,23.54,24.98,27.02,0.41,26.65,26.24,17.94,84.06,1.41
2019,4,1,26.05,22.98,24.51,26.88,0.63,26.37,25.74,17.33,83.06,1.33
2019,4,2,25.57,21.99,23.78,26.8,0.51,25.93,25.42,16.3,80.5,1.49
2019,4,3,26.11,22.9,24.5,26.66,0.58,26.33,25.76,17.27,82.38,2
2019,4,4,26.65,24.3,25.48,26.76,1.01,27,25.99,18.86,86.88,6.14
2019,4,5,26.6,24.35,25.48,26.8,0.73,26.9,26.17,18.92,87.38,2.33
2019,4,6,25.87,22.5,24.19,27.06,0.32,26.09,25.77,16.91,81.56,0.02
2019,4,7,26.4,22.62,24.51,27.25,0.52,26.68,26.16,17.03,79.62,0
2019,4,8,26.91,23.17,25.04,27.4,1.54,27.61,26.07,17.64,79.94,0
2019,4,9,27.48,24.9,26.19,27.62,0.96,27.87,26.91,19.59,85.69,0
2019,4,10,27.42,24.9,26.16,27.87,0.45,27.64,27.19,19.65,86.19,0.01
2019,4,11,27.53,24.52,26.02,28.07,0.73,27.98,27.24,19.17,83.62,0.13
2019,4,12,27.55,24.71,26.13,28.11,0.71,27.85,27.14,19.35,84.44,0.52
2019,4,13,27.39,24.83,26.12,27.76,0.72,27.71,26.99,19.47,85.88,2
2019,4,14,27.64,24.98,26.31,27.63,0.35,27.8,27.45,19.65,85.38,1.98
2019,4,15,27.45,24.78,26.12,27.58,0.52,27.64,27.12,19.41,85.25,5.62
2019,4,16,27.34,24.95,26.15,27.44,0.81,27.67,26.85,19.65,86.69,2.93
2019,4,17,26.9,24.35,25.62,27.55,0.66,27.27,26.62,18.98,85.81,5.58
2019,4,18,27.11,24.2,25.65,27.74,1.12,27.62,26.49,18.8,84.06,0.99
2019,4,19,27.88,25.02,26.45,28.16,0.84,28.23,27.4,19.78,84.38,3.14
2019,4,20,28.41,24.84,26.62,28.57,1.2,28.84,27.64,19.59,80.94,2.89
2019,4,21,28.23,24.55,26.39,28.64,0.58,28.54,27.96,19.23,80.38,1.9
2019,4,22,28.08,24.77,26.42,28.71,0.51,28.33,27.83,19.47,82.19,0.09
2019,4,23,28.16,24.62,26.4,28.84,0.88,28.55,27.67,19.29,81.06,0.06
2019,4,24,28.33,24.48,26.4,28.83,0.76,28.65,27.89,19.1,79.69,0.01
2019,4,25,28.03,24.94,26.48,28.62,0.72,28.37,27.65,19.65,83.25,0.09
2019,4,26,28.03,24.61,26.32,28.37,1.05,28.57,27.52,19.23,81.62,0.15
2019,4,27,28.4,24.12,26.26,28.47,0.65,28.66,28.01,18.68,77.56,0.04
2019,4,28,28.26,24.48,26.37,28.55,0.66,28.66,28,19.1,79.88,0.23
2019,4,29,28.41,25.06,26.73,28.68,0.76,28.82,28.06,19.78,82,0.86
2019,4,30,28.36,25.18,26.77,28.69,0.6,28.6,28,19.96,82.81,0.54
2019,5,1,28.19,24.97,26.58,28.69,0.69,28.6,27.92,19.71,82.62,2.73
2019,5,2,27.57,24.62,26.09,28.65,1.11,28.44,27.33,19.29,83.88,14.67
2019,5,3,26.83,24.19,25.51,28.44,0.74,27.18,26.44,18.74,85.38,11.88
2019,5,4,27.05,23.76,25.4,28.29,0.37,27.26,26.9,18.25,82.19,0.36
2019,5,5,27.24,23.77,25.51,28.12,0.56,27.49,26.93,18.31,81.25,2.02
2019,5,6,26.99,24.85,25.92,28.01,1.51,28,26.5,19.59,87.94,28.81
2019,5,7,26.9,23.98,25.44,28.02,1.12,27.76,26.65,18.62,83.94,3.25
2019,5,8,27.3,23.53,25.41,28.08,0.99,27.9,26.91,18.07,79.81,0.36
2019,5,9,27.36,24.97,26.16,28.25,1.36,28.05,26.69,19.78,86.75,6.45
2019,5,10,28.22,25.78,27,28.39,0.57,28.55,27.98,20.69,86.56,10.08
2019,5,11,28.09,25.41,26.75,28.55,0.48,28.37,27.89,20.2,85.25,4.06
2019,5,12,27.73,24.92,26.33,28.9,1.04,28.27,27.23,19.65,84.56,11.3
2019,5,13,28.19,25.12,26.65,29.17,0.99,28.73,27.74,19.9,83.38,5.2
2019,5,14,29.05,25.19,27.12,29.36,0.75,29.37,28.62,19.96,79.62,2.43
2019,5,15,29.2,25.93,27.56,29.36,0.36,29.43,29.07,20.87,82.44,11.54
2019,5,16,29.23,26.05,27.65,29.34,0.19,29.34,29.15,21.06,82.88,2.47
2019,5,17,29.44,26.17,27.8,29.44,0.52,29.69,29.17,21.24,82.5,0.71
2019,5,18,29.96,26.12,28.04,29.74,0.61,30.23,29.62,21.18,79.88,0.87
2019,5,19,29.88,26.4,28.14,29.73,0.65,30.18,29.54,21.48,81.5,1.62
2019,5,20,29.02,25.76,27.39,29.62,2.52,29.71,27.2,20.69,82.5,12.81
2019,5,21,28.33,25.32,26.83,29.31,1.61,29.24,27.63,20.14,83.62,2.93
2019,5,22,27.15,24.33,25.74,29.3,0.76,27.61,26.85,18.98,84.5,5.7
2019,5,23,27.33,23.9,25.62,29.19,1.4,28.04,26.64,18.43,81.5,1.87
2019,5,24,28.22,23.29,25.76,28.94,0.69,28.48,27.78,17.76,74.56,0.08
2019,5,25,28.42,23.97,26.19,28.8,0.25,28.54,28.29,18.49,76.75,0.03
2019,5,26,28.62,25.51,27.06,28.77,0.6,28.94,28.33,20.32,83.19,2.12
2019,5,27,28.17,25.08,26.63,29.01,0.75,28.49,27.74,19.84,83.38,7.2
2019,5,28,28.48,23.8,26.14,29.4,0.66,28.8,28.15,18.37,75.75,4.66
2019,5,29,27.76,24.32,26.04,29.48,1.38,28.74,27.37,18.92,81.44,5.43
2019,5,30,27.9,25.06,26.48,29.51,0.96,28.31,27.35,19.78,84.44,7.09
